"Station Name","SAULT STE MARIE A"
"Province","ONTARIO"
"Latitude","46.49"
"Longitude","-84.51"
"Elevation","192.00"
"Climate Identifier","6057591"
"WMO Identifier","71260"
"TC Identifier","YAM"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2013-02-01","2013","02","01","‡","-10.9","","-18.8","","-14.9","","32.9","","0.0","","0.0","","0.6","","0.6","","33","","26","","32",""
"2013-02-02","2013","02","02","‡","-11.0","","-22.3","","-16.7","","34.7","","0.0","","","M","0.7","","0.2","","31","","33","","33",""
"2013-02-03","2013","02","03","‡","-8.8","","-19.9","","-14.4","","32.4","","0.0","","0.0","","7.8","","3.6","","30","","29","","56",""
"2013-02-04","2013","02","04","‡","-11.9","","-28.7","","-20.3","","38.3","","0.0","","","M","0.6","","0.3","","34","","24","","32",""
"2013-02-05","2013","02","05","‡","-7.3","","-16.5","","-11.9","","29.9","","0.0","","0.0","","4.4","","3.3","","35","","32","","56",""
"2013-02-06","2013","02","06","‡","-11.9","","-24.8","","-18.4","","36.4","","0.0","","","M","2.4","","1.9","","37","","","","<31",""
"2013-02-07","2013","02","07","‡","-8.6","","-11.9","","-10.3","","28.3","","0.0","","0.0","","5.1","","4.0","","39","","8","","35",""
"2013-02-08","2013","02","08","‡","-6.4","","-24.9","","-15.7","","33.7","","0.0","","0.0","","0.4","","0.3","","40","","","","<31",""
"2013-02-09","2013","02","09","‡","-6.3","","-27.8","","-17.1","","35.1","","0.0","","0.0","","0.0","","0.0","","39","","","","<31",""
"2013-02-10","2013","02","10","‡","0.1","","-10.3","","-5.1","","23.1","","0.0","","0.9","","1.5","","2.4","","39","","11","","56",""
"2013-02-11","2013","02","11","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-12","2013","02","12","‡","-2.6","","-8.4","","-5.5","","23.5","","0.0","","","M","2.5","","1.7","","35","","30","","52",""
"2013-02-13","2013","02","13","‡","0.8","","-12.1","","-5.7","","23.7","","0.0","","0.0","","0.0","","0.0","","34","","","","<31",""
"2013-02-14","2013","02","14","‡","0.5","","-6.1","","-2.8","","20.8","","0.0","","","M","2.6","","2.5","","33","","33","","46",""
"2013-02-15","2013","02","15","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-16","2013","02","16","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-17","2013","02","17","‡","-8.3","","-25.7","","-17.0","","35.0","","0.0","","0.0","","0.0","T","0.0","T","40","","","","<31",""
"2013-02-18","2013","02","18","‡","-0.3","","-12.6","","-6.5","","24.5","","0.0","","","M","2.3","","2.2","","38","","12","","56",""
"2013-02-19","2013","02","19","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-20","2013","02","20","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-21","2013","02","21","‡","-8.7","","-18.8","","-13.8","","31.8","","0.0","","0.0","","0.0","T","0.0","T","60","","","","<31",""
"2013-02-22","2013","02","22","‡","-2.6","","-14.3","","-8.5","","26.5","","0.0","","","M","3.5","","2.8","","58","","8","","43",""
"2013-02-23","2013","02","23","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-24","2013","02","24","‡","-1.1","","-15.4","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","51","","","","<31",""
"2013-02-25","2013","02","25","‡","-0.2","","-8.1","","-4.2","","22.2","","0.0","","0.0","","0.0","T","0.0","T","50","","","","<31",""
"2013-02-26","2013","02","26","‡","0.7","","-3.0","","-1.2","","19.2","","0.0","","0.0","","0.0","T","0.0","T","49","","8","","48",""
"2013-02-27","2013","02","27","‡","2.5","","-2.8","","-0.2","","18.2","","0.0","","0.0","T","0.0","","0.0","T","48","","4","","44",""
"2013-02-28","2013","02","28","‡","0.6","","-9.3","","-4.4","","22.4","","0.0","","0.0","","0.0","T","0.0","T","44","","2","","46",""
"2013-03-01","2013","03","01","‡","-3.2","","-13.9","","-8.6","","26.6","","0.0","","0.0","","0.0","T","0.0","T","44","","29","","37",""
"2013-03-02","2013","03","02","‡","-6.8","","-18.0","","-12.4","","30.4","","0.0","","0.0","","0.0","T","0.0","T","43","","29","","41",""
"2013-03-03","2013","03","03","‡","-7.6","","-19.2","","-13.4","","31.4","","0.0","","0.0","","0.0","","0.0","","48","","29","","35",""
"2013-03-04","2013","03","04","‡","-5.3","","-22.2","","-13.8","","31.8","","0.0","","0.0","","0.0","","0.0","","47","","28","","35",""
"2013-03-05","2013","03","05","‡","-1.1","","-18.6","","-9.9","","27.9","","0.0","","0.0","","0.0","","0.0","","46","","","","<31",""
"2013-03-06","2013","03","06","‡","0.3","","-4.2","","-2.0","","20.0","","0.0","","0.2","","2.0","","2.0","","45","","31","","48",""
"2013-03-07","2013","03","07","‡","-1.3","","-4.8","","-3.1","","21.1","","0.0","","0.0","","0.2","","0.2","","46","","30","","39",""
"2013-03-08","2013","03","08","‡","4.6","","-9.1","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","45","","","","<31",""
"2013-03-09","2013","03","09","‡","3.3","","-9.3","","-3.0","","21.0","","0.0","","0.0","","1.4","","4.4","","41","","10","","44",""
"2013-03-10","2013","03","10","‡","1.8","","0.0","","0.9","","17.1","","0.0","","13.3","","3.4","","17.5","","42","","","","<31",""
"2013-03-11","2013","03","11","‡","2.2","","-1.1","","0.6","","17.4","","0.0","","8.5","","4.2","","12.7","","47","","8","","41",""
"2013-03-12","2013","03","12","‡","-1.0","","-13.2","","-7.1","","25.1","","0.0","","0.0","","5.9","","4.9","","51","","29","","44",""
"2013-03-13","2013","03","13","‡","-4.3","","-13.1","","-8.7","","26.7","","0.0","","0.0","","0.4","","0.4","","49","","32","","69",""
"2013-03-14","2013","03","14","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-15","2013","03","15","‡","-0.6","","-10.1","","-5.4","","23.4","","0.0","","0.0","","0.0","T","0.0","T","43","","32","","61",""
"2013-03-16","2013","03","16","‡","-7.1","","-14.3","","-10.7","","28.7","","0.0","","4.0","","14.0","","10.0","","35","","35","","52",""
"2013-03-17","2013","03","17","‡","-6.6","","-21.3","","-14.0","","32.0","","0.0","","0.0","","0.2","","0.2","","48","","2","","39",""
"2013-03-18","2013","03","18","‡","-0.5","","-15.5","","-8.0","","26.0","","0.0","","0.0","","3.6","","3.4","","48","","11","","61",""
"2013-03-19","2013","03","19","‡","-0.6","","-6.4","","-3.5","","21.5","","0.0","","0.0","","8.1","","7.5","","46","","28","","57",""
"2013-03-20","2013","03","20","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-21","2013","03","21","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-22","2013","03","22","‡","-2.4","","-9.4","","-5.9","","23.9","","0.0","","0.0","","0.0","","0.0","","43","","32","","43",""
"2013-03-23","2013","03","23","‡","0.9","","-14.6","","-6.9","","24.9","","0.0","","0.0","","0.0","","0.0","","43","","32","","43",""
"2013-03-24","2013","03","24","‡","0.5","","-11.3","","-5.4","","23.4","","0.0","","0.0","","0.0","","0.0","","40","","28","","35",""
"2013-03-25","2013","03","25","‡","3.1","","-2.5","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","38","","33","","41",""
"2013-03-26","2013","03","26","‡","2.0","","-1.7","","0.2","","17.8","","0.0","","0.0","","0.0","","0.0","","37","","31","","50",""
"2013-03-27","2013","03","27","‡","1.8","","-3.5","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","33","","30","","46",""
"2013-03-28","2013","03","28","‡","1.9","","-4.9","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","33","","30","","39",""
"2013-03-29","2013","03","29","‡","4.3","","-7.1","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","31","","","","<31",""
"2013-03-30","2013","03","30","‡","8.3","","-7.6","","0.4","","17.6","","0.0","","2.4","","1.9","","4.3","","26","","22","","46",""
"2013-03-31","2013","03","31","‡","2.3","","-6.0","","-1.9","","19.9","","0.0","","3.1","","2.0","","5.1","","21","","28","","76",""
"2013-04-01","2013","04","01","‡","-5.0","","-8.6","","-6.8","","24.8","","0.0","","0.0","","8.6","","3.0","","21","","33","","57",""
"2013-04-02","2013","04","02","‡","-3.5","","-13.0","","-8.3","","26.3","","0.0","","","M","0.5","","0.2","","23","","31","","59",""
"2013-04-03","2013","04","03","‡","-0.2","","-7.9","","-4.1","","22.1","","0.0","","0.0","","0.0","T","0.0","T","23","","33","","46",""
"2013-04-04","2013","04","04","‡","3.8","","-4.9","","-0.6","","18.6","","0.0","","0.0","","3.4","","3.2","","23","","23","","48",""
"2013-04-05","2013","04","05","‡","-1.0","","-9.3","","-5.2","","23.2","","0.0","","0.0","","0.0","T","0.0","T","21","","33","","46",""
"2013-04-06","2013","04","06","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-07","2013","04","07","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-08","2013","04","08","‡","3.6","","-1.5","","1.1","","16.9","","0.0","","1.0","","0.0","","1.0","","17","","10","","39",""
"2013-04-09","2013","04","09","‡","2.3","","-1.9","","0.2","","17.8","","0.0","","0.4","","0.0","","0.4","","14","","31","","32",""
"2013-04-10","2013","04","10","‡","3.0","","-3.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","","","6","","43",""
"2013-04-11","2013","04","11","‡","2.2","","-4.4","","-1.1","","19.1","","0.0","","0.0","","2.0","","1.8","","11","","7","","56",""
"2013-04-12","2013","04","12","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-13","2013","04","13","‡","0.3","","-6.6","","-3.2","","21.2","","0.0","","","M","1.6","","1.2","","17","","","","<31",""
"2013-04-14","2013","04","14","‡","4.6","","-1.9","","1.4","","16.6","","0.0","","0.0","T","0.0","","0.0","T","15","","10","","43",""
"2013-04-15","2013","04","15","‡","5.9","","-0.6","","2.7","","15.3","","0.0","","4.5","","0.0","","4.5","","11","","10","","56",""
"2013-04-16","2013","04","16","‡","4.8","","-2.9","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","9","","31","","46",""
"2013-04-17","2013","04","17","‡","6.1","","-4.3","","0.9","","17.1","","0.0","","0.0","","0.0","","0.0","","4","","10","","33",""
"2013-04-18","2013","04","18","‡","5.1","","1.3","","3.2","","14.8","","0.0","","6.5","","0.0","","6.5","","","","9","","48",""
"2013-04-19","2013","04","19","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-20","2013","04","20","‡","-1.8","","-8.5","","-5.2","","23.2","","0.0","","","M","1.3","","0.8","","1","","31","","50",""
"2013-04-21","2013","04","21","‡","4.6","","-10.6","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","1","","9","","41",""
"2013-04-22","2013","04","22","‡","10.5","","1.9","","6.2","","11.8","","0.0","","0.0","","0.0","T","0.0","","1","","12","","35",""
"2013-04-23","2013","04","23","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-24","2013","04","24","‡","4.6","","-4.0","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","","","30","","41",""
"2013-04-25","2013","04","25","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-26","2013","04","26","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-27","2013","04","27","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-28","2013","04","28","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-29","2013","04","29","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-30","2013","04","30","‡","18.9","","7.6","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","11","","39",""
"2013-05-01","2013","05","01","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-02","2013","05","02","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-03","2013","05","03","‡","20.9","","2.2","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","","","10","","37",""
"2013-05-04","2013","05","04","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-05","2013","05","05","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-06","2013","05","06","‡","13.6","","1.8","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","","","29","","39",""
"2013-05-07","2013","05","07","‡","25.2","","1.0","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-05-08","2013","05","08","‡","26.4","","2.7","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-05-09","2013","05","09","‡","14.0","","2.8","","8.4","","9.6","","0.0","","2.2","","0.0","","2.2","","","","29","","50",""
"2013-05-10","2013","05","10","‡","8.4","","1.0","","4.7","","13.3","","0.0","","4.9","","0.0","","4.9","","","","6","","32",""
"2013-05-11","2013","05","11","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-12","2013","05","12","‡","2.2","","-1.0","","0.6","","17.4","","0.0","","0.0","","14.5","","14.5","","5","","31","","78",""
"2013-05-13","2013","05","13","‡","9.2","","-0.9","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","3","","31","","41",""
"2013-05-14","2013","05","14","‡","12.9","","3.4","","8.2","","9.8","","0.0","","0.4","","0.0","","0.4","","","","11","","46",""
"2013-05-15","2013","05","15","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-16","2013","05","16","‡","10.4","","1.9","","6.2","","11.8","","0.0","","0.0","","0.0","","0.0","","","","29","","43",""
"2013-05-17","2013","05","17","‡","19.5","","0.5","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-05-18","2013","05","18","‡","19.9","","6.6","","13.3","","4.7","","0.0","","","M","","M","","M","","","13","","37",""
"2013-05-19","2013","05","19","‡","24.2","","10.8","","17.5","","0.5","","0.0","","0.4","","0.0","","0.4","","","","","","<31",""
"2013-05-20","2013","05","20","‡","19.4","","12.0","","15.7","","2.3","","0.0","","0.2","","0.0","","0.2","","","","9","","56",""
"2013-05-21","2013","05","21","‡","15.5","","11.4","","13.5","","4.5","","0.0","","11.4","","0.0","","11.4","","","","7","","43",""
"2013-05-22","2013","05","22","‡","14.6","","8.6","","11.6","","6.4","","0.0","","8.4","","0.0","","8.4","","","","3","","37",""
"2013-05-23","2013","05","23","‡","10.1","","2.1","","6.1","","11.9","","0.0","","4.2","","0.0","","4.2","","","","33","","54",""
"2013-05-24","2013","05","24","‡","10.6","","-2.5","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","","","29","","44",""
"2013-05-25","2013","05","25","‡","15.1","","-2.2","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","","","27","","37",""
"2013-05-26","2013","05","26","‡","16.9","","-0.5","","8.2","","9.8","","0.0","","0.0","","0.0","","0.0","","","","27","","33",""
"2013-05-27","2013","05","27","‡","22.1","","-0.8","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","","","13","","33",""
"2013-05-28","2013","05","28","‡","13.4","","8.2","","10.8","","7.2","","0.0","","1.2","","0.0","","1.2","","","","11","","48",""
"2013-05-29","2013","05","29","‡","19.0","","8.3","","13.7","","4.3","","0.0","","0.4","","0.0","","0.4","","","","","","<31",""
"2013-05-30","2013","05","30","‡","29.7","","9.4","","19.6","","0.0","","1.6","","0.0","T","0.0","","0.0","T","","","18","","32",""
"2013-05-31","2013","05","31","‡","23.9","","14.9","","19.4","","0.0","","1.4","","3.0","","0.0","","3.0","","","","20","","54",""
"2013-06-01","2013","06","01","‡","23.0","","14.1","","18.6","","0.0","","0.6","","6.6","","0.0","","6.6","","","","24","","32",""
"2013-06-02","2013","06","02","‡","14.4","","4.6","","9.5","","8.5","","0.0","","2.4","","0.0","","2.4","","","","30","","69",""
"2013-06-03","2013","06","03","‡","10.9","","1.3","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","","","32","","50",""
"2013-06-04","2013","06","04","‡","16.9","","3.3","","10.1","","7.9","","0.0","","0.0","","0.0","","0.0","","","","29","","32",""
"2013-06-05","2013","06","05","‡","14.6","","7.2","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-06-06","2013","06","06","‡","21.5","","9.0","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","","","9","","32",""
"2013-06-07","2013","06","07","‡","22.0","","2.6","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","32","","33",""
"2013-06-08","2013","06","08","‡","22.0","","1.4","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-06-09","2013","06","09","‡","25.1","","1.4","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","13","","35",""
"2013-06-10","2013","06","10","‡","22.9","","13.8","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","10","","35",""
"2013-06-11","2013","06","11","‡","21.8","","11.0","","16.4","","1.6","","0.0","","1.6","","0.0","","1.6","","","","","","<31",""
"2013-06-12","2013","06","12","‡","23.9","","8.8","","16.4","","1.6","","0.0","","0.2","","0.0","","0.2","","","","","","<31",""
"2013-06-13","2013","06","13","‡","22.4","","6.7","","14.6","","3.4","","0.0","","0.0","T","0.0","","0.0","T","","","28","","46",""
"2013-06-14","2013","06","14","‡","17.9","","2.9","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","","","29","","33",""
"2013-06-15","2013","06","15","‡","22.3","","4.4","","13.4","","4.6","","0.0","","4.8","","0.0","","4.8","","","","","","<31",""
"2013-06-16","2013","06","16","‡","20.6","","9.6","","15.1","","2.9","","0.0","","0.9","","0.0","","0.9","","","","34","","37",""
"2013-06-17","2013","06","17","‡","17.3","","5.6","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","","","28","","32",""
"2013-06-18","2013","06","18","‡","19.2","","4.1","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","","","29","","39",""
"2013-06-19","2013","06","19","‡","22.9","","1.6","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-06-20","2013","06","20","‡","19.7","","6.2","","13.0","","5.0","","0.0","","4.2","","0.0","","4.2","","","","15","","39",""
"2013-06-21","2013","06","21","‡","18.0","","13.9","","16.0","","2.0","","0.0","","33.9","","0.0","","33.9","","","","24","","54",""
"2013-06-22","2013","06","22","‡","22.7","","12.6","","17.7","","0.3","","0.0","","0.4","","0.0","","0.4","","","","","","<31",""
"2013-06-23","2013","06","23","‡","26.2","","15.2","","20.7","","0.0","","2.7","","0.8","","0.0","","0.8","","","","","","<31",""
"2013-06-24","2013","06","24","‡","27.7","","12.5","","20.1","","0.0","","2.1","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-06-25","2013","06","25","‡","28.4","","11.9","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","","","29","","32",""
"2013-06-26","2013","06","26","‡","30.3","","9.9","","20.1","","0.0","","2.1","","11.7","","0.0","","11.7","","","","24","","56",""
"2013-06-27","2013","06","27","‡","24.9","","15.6","","20.3","","0.0","","2.3","","29.1","","0.0","","29.1","","","","12","","54",""
"2013-06-28","2013","06","28","‡","21.5","","13.9","","17.7","","0.3","","0.0","","4.3","","0.0","","4.3","","","","4","","32",""
"2013-06-29","2013","06","29","‡","22.9","","10.5","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","28","","39",""
"2013-06-30","2013","06","30","‡","23.0","","8.3","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","33","","46",""
"2013-07-01","2013","07","01","‡","22.0","","7.3","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-07-02","2013","07","02","‡","23.3","","5.8","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-07-03","2013","07","03","‡","26.3","","12.6","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-07-04","2013","07","04","‡","24.5","","14.0","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-07-05","2013","07","05","‡","29.0","","12.4","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","","","22","","33",""
"2013-07-06","2013","07","06","‡","29.2","","13.1","","21.2","","0.0","","3.2","","0.0","","0.0","","0.0","","","","18","","37",""
"2013-07-07","2013","07","07","‡","27.5","","13.2","","20.4","","0.0","","2.4","","","M","0.0","","","M","","","","","<31",""
"2013-07-08","2013","07","08","‡","22.2","","14.1","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-07-09","2013","07","09","‡","27.0","","14.1","","20.6","","0.0","","2.6","","1.0","","0.0","","1.0","","","","2","","33",""
"2013-07-10","2013","07","10","‡","20.4","","12.7","","16.6","","1.4","","0.0","","1.6","","0.0","","1.6","","","","30","","56",""
"2013-07-11","2013","07","11","‡","20.7","","7.7","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","28","","37",""
"2013-07-12","2013","07","12","‡","27.3","","6.4","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-07-13","2013","07","13","‡","28.4","","12.9","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-07-14","2013","07","14","‡","30.1","","11.7","","20.9","","0.0","","2.9","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-07-15","2013","07","15","‡","32.1","","13.8","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-07-16","2013","07","16","‡","33.5","","15.9","","24.7","","0.0","","6.7","","0.0","","0.0","","0.0","","","","21","","32",""
"2013-07-17","2013","07","17","‡","32.3","","19.7","","26.0","","0.0","","8.0","","0.0","","0.0","","0.0","","","","24","","43",""
"2013-07-18","2013","07","18","‡","28.0","","18.8","","23.4","","0.0","","5.4","","30.8","","0.0","","30.8","","","","31","","65",""
