"Station Name","SAULT STE MARIE A"
"Province","ONTARIO"
"Latitude","46.49"
"Longitude","-84.51"
"Elevation","192.00"
"Climate Identifier","6057591"
"WMO Identifier","71260"
"TC Identifier","YAM"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2014-01-15","2014","01","15","‡","-7.1","","-14.1","","-10.6","","28.6","","0.0","","0.0","","1.4","","0.9","","35","","32","","33",""
"2014-01-16","2014","01","16","‡","-4.4","","-8.3","","-6.4","","24.4","","0.0","","0.0","","3.6","","1.9","","36","","14","","41",""
"2014-01-17","2014","01","17","‡","-3.1","","-9.6","","-6.4","","24.4","","0.0","","0.0","","3.0","","1.6","","36","","30","","37",""
"2014-01-18","2014","01","18","‡","-8.7","","-20.9","","-14.8","","32.8","","0.0","","0.0","T","0.0","","0.0","T","35","","","","<31",""
"2014-01-19","2014","01","19","‡","-4.8","","-17.8","","-11.3","","29.3","","0.0","","0.0","","12.8","","3.6","","35","","27","","56",""
"2014-01-20","2014","01","20","‡","-16.1","","-28.5","","-22.3","","40.3","","0.0","","0.0","T","0.0","","0.0","T","41","","32","","41",""
"2014-01-21","2014","01","21","‡","-18.9","","-30.9","","-24.9","","42.9","","0.0","","0.0","T","0.0","","0.0","T","35","","","","<31",""
"2014-01-22","2014","01","22","‡","-14.9","","-20.3","","-17.6","","35.6","","0.0","","0.0","","2.4","","1.9","","35","","8","","43",""
"2014-01-23","2014","01","23","‡","-15.8","","-30.1","","-23.0","","41.0","","0.0","","0.0","T","0.0","","0.0","T","36","","30","","33",""
"2014-01-24","2014","01","24","‡","-8.1","","-30.2","","-19.2","","37.2","","0.0","","0.0","","13.4","","6.3","","33","","25","","54",""
"2014-01-25","2014","01","25","‡","-7.3","","-21.1","","-14.2","","32.2","","0.0","","0.0","","24.1","","11.4","","44","","32","","70",""
"2014-01-26","2014","01","26","‡","-15.4","","-27.7","","-21.6","","39.6","","0.0","","0.0","","4.6","","3.4","","49","","","","<31",""
"2014-01-27","2014","01","27","‡","-16.2","","-26.8","","-21.5","","39.5","","0.0","","0.0","","7.7","","7.0","","44","","25","","46",""
"2014-01-28","2014","01","28","‡","-16.2","","-24.2","","-20.2","","38.2","","0.0","","0.0","","0.6","","0.5","","45","","26","","46",""
"2014-01-29","2014","01","29","‡","-8.8","","-17.6","","-13.2","","31.2","","0.0","","","M","0.4","","0.3","","44","","23","","48",""
"2014-01-30","2014","01","30","‡","-2.5","","-9.4","","-6.0","","24.0","","0.0","","0.0","","11.7","","5.8","","44","","30","","54",""
"2014-01-31","2014","01","31","‡","-9.4","","-14.0","","-11.7","","29.7","","0.0","","0.0","","2.0","","0.9","","46","","26","","43",""
"2014-02-01","2014","02","01","‡","-8.1","","-14.1","","-11.1","","29.1","","0.0","","0.0","","2.2","","0.9","","46","","","","<31",""
"2014-02-02","2014","02","02","‡","-9.4","","-26.1","","-17.8","","35.8","","0.0","","0.0","","9.3","","1.9","","49","","28","","39",""
"2014-02-03","2014","02","03","‡","-9.4","","-26.4","","-17.9","","35.9","","0.0","","0.0","T","0.0","","0.0","T","52","","","","<31",""
"2014-02-04","2014","02","04","‡","-8.2","","-19.5","","-13.9","","31.9","","0.0","","0.0","T","0.0","","0.0","T","44","","","","<31",""
"2014-02-05","2014","02","05","‡","-12.1","","-20.8","","-16.5","","34.5","","0.0","","0.0","T","0.0","","0.0","T","43","","30","","41",""
"2014-02-06","2014","02","06","‡","-11.3","","-21.5","","-16.4","","34.4","","0.0","","0.0","T","0.0","","0.0","T","41","","","","<31",""
"2014-02-07","2014","02","07","‡","-11.6","","-20.6","","-16.1","","34.1","","0.0","","0.0","","0.4","","0.0","T","41","","23","","35",""
"2014-02-08","2014","02","08","‡","-8.2","","-23.1","","-15.7","","33.7","","0.0","","0.0","","0.2","","0.0","T","41","","28","","32",""
"2014-02-09","2014","02","09","‡","-11.5","","-24.8","","-18.2","","36.2","","0.0","","0.0","T","0.0","","0.0","T","41","","31","","41",""
"2014-02-10","2014","02","10","‡","-13.9","","-23.2","","-18.6","","36.6","","0.0","","0.0","","0.2","","0.2","","40","","30","","33",""
"2014-02-11","2014","02","11","‡","-11.1","","-22.9","","-17.0","","35.0","","0.0","","0.0","T","0.0","","0.0","T","40","","","","<31",""
"2014-02-12","2014","02","12","‡","-6.5","","-17.3","","-11.9","","29.9","","0.0","","0.0","","0.8","","0.8","","40","","23","","35",""
"2014-02-13","2014","02","13","‡","-5.2","","-17.9","","-11.6","","29.6","","0.0","","0.0","","1.4","","1.2","","40","","11","","48",""
"2014-02-14","2014","02","14","‡","-5.2","","-18.4","","-11.8","","29.8","","0.0","","0.0","","9.7","","3.6","","44","","30","","52",""
"2014-02-15","2014","02","15","‡","-12.3","","-26.6","","-19.5","","37.5","","0.0","","0.0","","4.2","","2.0","","50","","","","<31",""
"2014-02-16","2014","02","16","‡","-12.4","","-25.7","","-19.1","","37.1","","0.0","","0.0","","2.0","","1.0","","51","","27","","32",""
"2014-02-17","2014","02","17","‡","-7.8","","-25.6","","-16.7","","34.7","","0.0","","0.0","","4.0","","2.0","","48","","14","","54",""
"2014-02-18","2014","02","18","‡","-1.6","","-18.4","","-10.0","","28.0","","0.0","","0.0","","1.0","","0.6","","49","","11","","35",""
"2014-02-19","2014","02","19","‡","1.2","","-11.8","","-5.3","","23.3","","0.0","","0.0","T","0.0","","0.0","T","49","","32","","35",""
"2014-02-20","2014","02","20","‡","1.6","","-9.8","","-4.1","","22.1","","0.0","","1.5","","0.2","","1.7","","47","","10","","83",""
"2014-02-21","2014","02","21","‡","2.1","","-8.7","","-3.3","","21.3","","0.0","","2.7","","2.7","","4.3","","44","","10","","83",""
"2014-02-22","2014","02","22","‡","-6.4","","-10.6","","-8.5","","26.5","","0.0","","0.0","","0.4","","0.2","","45","","24","","46",""
"2014-02-23","2014","02","23","‡","-7.9","","-13.3","","-10.6","","28.6","","0.0","","0.0","","3.6","","2.0","","43","","27","","48",""
"2014-02-24","2014","02","24","‡","-12.2","","-16.5","","-14.4","","32.4","","0.0","","0.0","","2.0","","0.9","","46","","31","","46",""
"2014-02-25","2014","02","25","‡","-10.9","","-19.9","","-15.4","","33.4","","0.0","","0.0","","4.1","","2.3","","43","","29","","52",""
"2014-02-26","2014","02","26","‡","-13.3","","-24.1","","-18.7","","36.7","","0.0","","0.0","","1.2","","0.6","","42","","25","","52",""
"2014-02-27","2014","02","27","‡","-18.4","","-30.6","","-24.5","","42.5","","0.0","","0.0","","1.8","","1.0","","42","","31","","65",""
"2014-02-28","2014","02","28","‡","-12.4","","-34.4","","-23.4","","41.4","","0.0","","0.0","","4.4","","2.2","","42","","9","","32",""
"2014-03-01","2014","03","01","‡","-12.3","","-22.9","","-17.6","","35.6","","0.0","","0.0","","1.2","","0.4","","45","","32","","52",""
"2014-03-02","2014","03","02","‡","-17.4","","-30.5","","-24.0","","42.0","","0.0","","0.1","","1.4","","0.8","","45","","31","","44",""
"2014-03-03","2014","03","03","‡","-11.8","","-30.3","","-21.1","","39.1","","0.0","","0.0","","0.0","","0.0","","44","","","","<31",""
"2014-03-04","2014","03","04","‡","-8.2","","-18.9","","-13.6","","31.6","","0.0","","","M","1.5","","1.1","","44","","","","<31",""
"2014-03-05","2014","03","05","‡","-10.6","","-25.0","","-17.8","","35.8","","0.0","","0.0","T","0.0","","0.0","T","41","","","","<31",""
"2014-03-06","2014","03","06","‡","-4.3","","-25.6","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","41","","13","","43",""
"2014-03-07","2014","03","07","‡","-3.1","","-13.0","","-8.1","","26.1","","0.0","","0.0","","5.4","","5.1","","40","","","","<31",""
"2014-03-08","2014","03","08","‡","-6.8","","-19.5","","-13.2","","31.2","","0.0","","0.0","","0.0","","0.0","","45","","30","","39",""
"2014-03-09","2014","03","09","‡","-0.6","","-23.9","","-12.3","","30.3","","0.0","","0.2","","0.0","","0.2","","45","","25","","50",""
"2014-03-10","2014","03","10","‡","5.8","","-9.0","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","43","","32","","46",""
"2014-03-11","2014","03","11","‡","0.8","","-7.2","","-3.2","","21.2","","0.0","","0.0","","0.0","","0.0","","41","","31","","46",""
"2014-03-12","2014","03","12","‡","-6.4","","-19.8","","-13.1","","31.1","","0.0","","0.0","","0.0","","0.0","","41","","30","","50",""
"2014-03-13","2014","03","13","‡","-4.9","","-26.7","","-15.8","","33.8","","0.0","","0.0","","0.8","","0.4","","41","","18","","37",""
"2014-03-14","2014","03","14","‡","3.2","","-5.0","","-0.9","","18.9","","0.0","","0.4","","1.6","","2.0","","41","","30","","41",""
"2014-03-15","2014","03","15","‡","-2.0","","-17.0","","-9.5","","27.5","","0.0","","0.0","","0.8","","0.4","","42","","31","","50",""
"2014-03-16","2014","03","16","‡","-12.3","","-26.4","","-19.4","","37.4","","0.0","","0.0","","0.0","","0.0","","42","","","","<31",""
"2014-03-17","2014","03","17","‡","-6.3","","-25.1","","-15.7","","33.7","","0.0","","0.0","","0.7","","0.7","","42","","11","","37",""
"2014-03-18","2014","03","18","‡","-1.2","","-9.2","","-5.2","","23.2","","0.0","","0.0","","0.7","","0.5","","42","","10","","35",""
"2014-03-19","2014","03","19","‡","-0.3","","-2.5","","-1.4","","19.4","","0.0","","8.8","","0.0","","8.8","","43","","31","","43",""
"2014-03-20","2014","03","20","‡","-1.1","","-16.7","","-8.9","","26.9","","0.0","","0.0","","3.2","","2.0","","49","","31","","48",""
"2014-03-21","2014","03","21","‡","2.3","","-18.8","","-8.3","","26.3","","0.0","","","M","44.0","","4.2","","48","","","","<31",""
"2014-03-22","2014","03","22","‡","-3.6","","-15.8","","-9.7","","27.7","","0.0","","0.0","","10.6","","4.6","","51","","29","","69",""
"2014-03-23","2014","03","23","‡","-8.8","","-22.6","","-15.7","","33.7","","0.0","","0.0","","0.0","","0.0","","59","","31","","43",""
"2014-03-24","2014","03","24","‡","-6.6","","-26.8","","-16.7","","34.7","","0.0","","0.0","T","0.0","","0.0","T","52","","31","","35",""
"2014-03-25","2014","03","25","‡","-10.3","","-24.5","","-17.4","","35.4","","0.0","","0.0","","0.4","","0.4","","50","","30","","54",""
"2014-03-26","2014","03","26","‡","-3.3","","-27.7","","-15.5","","33.5","","0.0","","0.0","T","0.0","","0.0","T","44","","","","<31",""
"2014-03-27","2014","03","27","‡","0.3","","-7.0","","-3.4","","21.4","","0.0","","12.0","","0.0","","12.0","","41","","","","<31",""
"2014-03-28","2014","03","28","‡","1.2","","-7.6","","-3.2","","21.2","","0.0","","0.0","","2.2","","2.0","","48","","32","","48",""
"2014-03-29","2014","03","29","‡","0.8","","-12.1","","-5.7","","23.7","","0.0","","0.0","","0.0","","0.0","","46","","","","<31",""
"2014-03-30","2014","03","30","‡","6.0","","-16.2","","-5.1","","23.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-03-31","2014","03","31","‡","5.8","","-3.7","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","44","","9","","46",""
"2014-04-01","2014","04","01","‡","3.2","","-6.7","","-1.8","","19.8","","0.0","","2.6","","3.0","","4.9","","42","","27","","54",""
"2014-04-02","2014","04","02","‡","-0.5","","-9.6","","-5.1","","23.1","","0.0","","0.0","","0.4","","0.2","","41","","29","","48",""
"2014-04-03","2014","04","03","‡","4.2","","-14.6","","-5.2","","23.2","","0.0","","0.0","","0.0","","0.0","","40","","","","<31",""
"2014-04-04","2014","04","04","‡","2.8","","-6.3","","-1.8","","19.8","","0.0","","4.8","","13.8","","18.1","","36","","32","","54",""
"2014-04-05","2014","04","05","‡","-1.2","","-9.9","","-5.6","","23.6","","0.0","","0.0","","0.8","","0.2","","50","","31","","59",""
"2014-04-06","2014","04","06","‡","10.1","","-8.9","","0.6","","17.4","","0.0","","2.2","","0.0","","2.2","","44","","21","","37",""
"2014-04-07","2014","04","07","‡","11.6","","-0.2","","5.7","","12.3","","0.0","","0.0","","0.0","","0.8","","35","","","","<31",""
"2014-04-08","2014","04","08","‡","3.9","","-2.2","","0.9","","17.1","","0.0","","0.0","","0.0","","0.0","","35","","28","","46",""
"2014-04-09","2014","04","09","‡","8.9","","-4.5","","2.2","","15.8","","0.0","","0.0","","0.0","","0.0","","20","","22","","41",""
"2014-04-10","2014","04","10","‡","9.5","","0.4","","5.0","","13.0","","0.0","","2.2","","0.0","","2.2","","15","","32","","52",""
"2014-04-11","2014","04","11","‡","10.2","","-4.7","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"2014-04-12","2014","04","12","‡","4.9","","-2.5","","1.2","","16.8","","0.0","","1.4","","0.0","T","1.4","","6","","7","","33",""
"2014-04-13","2014","04","13","‡","4.7","","0.4","","2.6","","15.4","","0.0","","2.0","","0.0","","2.0","","3","","29","","33",""
"2014-04-14","2014","04","14","‡","2.8","","-6.8","","-2.0","","20.0","","0.0","","13.2","","7.0","","20.2","","2","","31","","67",""
"2014-04-15","2014","04","15","‡","-6.2","","-13.9","","-10.1","","28.1","","0.0","","0.0","","1.2","","0.6","","5","","34","","52",""
"2014-04-16","2014","04","16","‡","2.0","","-16.1","","-7.1","","25.1","","0.0","","0.0","","4.3","","4.3","","3","","11","","33",""
"2014-04-17","2014","04","17","‡","3.5","","-2.2","","0.7","","17.3","","0.0","","0.0","","4.2","","4.2","","9","","10","","59",""
"2014-04-18","2014","04","18","‡","1.6","","-2.2","","-0.3","","18.3","","0.0","","0.0","T","0.0","","0.0","T","2","","31","","41",""
"2014-04-19","2014","04","19","‡","5.9","","-3.9","","1.0","","17.0","","0.0","","2.0","","0.0","","2.0","","2","","12","","39",""
"2014-04-20","2014","04","20","‡","3.9","","0.3","","2.1","","15.9","","0.0","","19.0","","0.0","","19.0","","2","","11","","32",""
"2014-04-21","2014","04","21","‡","10.1","","1.4","","5.8","","12.2","","0.0","","0.2","","0.0","","0.2","","2","","31","","39",""
"2014-04-22","2014","04","22","‡","3.8","","-0.5","","1.7","","16.3","","0.0","","0.0","T","0.0","","0.0","T","1","","31","","54",""
"2014-04-23","2014","04","23","‡","6.7","","-4.7","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","","","32","","43",""
"2014-04-24","2014","04","24","‡","11.1","","-3.6","","3.8","","14.2","","0.0","","0.0","","1.0","","0.8","","","","12","","48",""
"2014-04-25","2014","04","25","‡","8.1","","0.0","","4.1","","13.9","","0.0","","0.4","","7.2","","7.6","","2","","10","","52",""
"2014-04-26","2014","04","26","‡","6.5","","-3.0","","1.8","","16.2","","0.0","","0.5","","0.2","","0.7","","2","","28","","35",""
"2014-04-27","2014","04","27","‡","12.1","","-4.1","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","","","12","","32",""
"2014-04-28","2014","04","28","‡","13.8","","2.3","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","","","10","","52",""
"2014-04-29","2014","04","29","‡","7.7","","5.6","","6.7","","11.3","","0.0","","13.6","","0.0","","13.6","","","","10","","63",""
"2014-04-30","2014","04","30","‡","7.4","","4.7","","6.1","","11.9","","0.0","","15.8","","0.0","","15.8","","","","10","","50",""
"2014-05-01","2014","05","01","‡","6.0","","3.1","","4.6","","13.4","","0.0","","9.4","","0.0","","9.4","","","","","","<31",""
"2014-05-02","2014","05","02","‡","6.4","","1.5","","4.0","","14.0","","0.0","","2.3","","0.0","","2.3","","","","","","<31",""
"2014-05-03","2014","05","03","‡","9.1","","2.3","","5.7","","12.3","","0.0","","8.4","","0.0","","8.4","","","","28","","33",""
"2014-05-04","2014","05","04","‡","7.8","","-0.8","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","","","27","","37",""
"2014-05-05","2014","05","05","‡","8.9","","-2.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-05-06","2014","05","06","‡","13.8","","-1.9","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-05-07","2014","05","07","‡","13.3","","4.3","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","","","10","","46",""
"2014-05-08","2014","05","08","‡","14.8","","5.4","","10.1","","7.9","","0.0","","11.5","","0.0","","11.5","","","","29","","61",""
"2014-05-09","2014","05","09","‡","16.5","","7.2","","11.9","","6.1","","0.0","","7.7","","0.0","","7.7","","","","23","","48",""
"2014-05-10","2014","05","10","‡","11.6","","0.3","","6.0","","12.0","","0.0","","0.8","","0.0","","0.8","","","","31","","39",""
"2014-05-11","2014","05","11","‡","19.6","","0.8","","10.2","","7.8","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"2014-05-12","2014","05","12","‡","11.8","","8.6","","10.2","","7.8","","0.0","","1.0","","0.0","","1.0","","","","7","","50",""
"2014-05-13","2014","05","13","‡","13.5","","3.3","","8.4","","9.6","","0.0","","13.6","","0.0","","13.6","","","","29","","46",""
"2014-05-14","2014","05","14","‡","12.4","","0.4","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","","","34","","37",""
"2014-05-15","2014","05","15","‡","6.0","","1.1","","3.6","","14.4","","0.0","","7.4","","0.0","T","7.4","","","","33","","35",""
"2014-05-16","2014","05","16","‡","5.8","","-0.8","","2.5","","15.5","","0.0","","0.0","T","0.0","","0.0","T","","","32","","39",""
"2014-05-17","2014","05","17","‡","9.8","","-0.2","","4.8","","13.2","","0.0","","0.2","","0.0","","0.2","","","","24","","35",""
"2014-05-18","2014","05","18","‡","18.8","","0.2","","9.5","","8.5","","0.0","","0.4","","0.0","","0.4","","","","29","","52",""
"2014-05-19","2014","05","19","‡","23.0","","3.0","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-05-20","2014","05","20","‡","10.4","","7.3","","8.9","","9.1","","0.0","","5.4","","0.0","","5.4","","","","13","","37",""
"2014-05-21","2014","05","21","‡","20.0","","4.0","","12.0","","6.0","","0.0","","11.4","","0.0","","11.4","","","","31","","69",""
"2014-05-22","2014","05","22","‡","9.1","","2.9","","6.0","","12.0","","0.0","","1.0","","0.0","","1.0","","","","30","","50",""
"2014-05-23","2014","05","23","‡","17.2","","2.8","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","","","32","","48",""
"2014-05-24","2014","05","24","‡","24.5","","5.0","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-05-25","2014","05","25","‡","27.5","","6.1","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","","","22","","32",""
"2014-05-26","2014","05","26","‡","26.7","","7.8","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","21","","33",""
"2014-05-27","2014","05","27","‡","19.2","","4.1","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","","","30","","50",""
"2014-05-28","2014","05","28","‡","20.4","","1.8","","11.1","","6.9","","0.0","","0.0","","0.0","","0.0","","","","30","","33",""
"2014-05-29","2014","05","29","‡","25.8","","3.7","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-05-30","2014","05","30","‡","24.4","","7.6","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-05-31","2014","05","31","‡","25.7","","11.9","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","","","12","","37",""
"2014-06-01","2014","06","01","‡","26.0","","10.8","","18.4","","0.0","","0.4","","0.7","","0.0","","0.7","","","","18","","35",""
"2014-06-02","2014","06","02","‡","21.0","","13.8","","17.4","","0.6","","0.0","","11.7","","0.0","","11.7","","","","11","","35",""
"2014-06-03","2014","06","03","‡","16.1","","6.0","","11.1","","6.9","","0.0","","1.7","","0.0","","1.7","","","","31","","50",""
"2014-06-04","2014","06","04","‡","17.8","","4.1","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","","","30","","46",""
"2014-06-05","2014","06","05","‡","20.0","","1.4","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","","","28","","37",""
"2014-06-06","2014","06","06","‡","26.4","","1.3","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-06-07","2014","06","07","‡","27.0","","5.5","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","30","","43",""
"2014-06-08","2014","06","08","‡","19.0","","5.3","","12.2","","5.8","","0.0","","0.2","","0.0","","0.2","","","","29","","43",""
"2014-06-09","2014","06","09","‡","22.7","","3.8","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-06-10","2014","06","10","‡","22.4","","6.0","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","30","","32",""
"2014-06-11","2014","06","11","‡","21.0","","6.4","","13.7","","4.3","","0.0","","3.4","","0.0","","3.4","","","","","","<31",""
"2014-06-12","2014","06","12","‡","21.1","","10.6","","15.9","","2.1","","0.0","","0.0","T","0.0","","0.0","T","","","21","","32",""
"2014-06-13","2014","06","13","‡","10.8","","4.8","","7.8","","10.2","","0.0","","1.0","","0.0","","1.0","","","","31","","54",""
"2014-06-14","2014","06","14","‡","18.2","","4.6","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-06-15","2014","06","15","‡","20.0","","9.8","","14.9","","3.1","","0.0","","1.8","","0.0","","1.8","","","","9","","52",""
"2014-06-16","2014","06","16","‡","27.1","","8.4","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","23","","41",""
"2014-06-17","2014","06","17","‡","20.6","","8.5","","14.6","","3.4","","0.0","","8.4","","0.0","","8.4","","","","30","","35",""
"2014-06-18","2014","06","18","‡","22.1","","6.9","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-06-19","2014","06","19","‡","23.5","","5.3","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","","","7","","32",""
"2014-06-20","2014","06","20","‡","16.5","","4.1","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-06-21","2014","06","21","‡","23.7","","11.1","","17.4","","0.6","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"2014-06-22","2014","06","22","‡","25.4","","10.5","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","","","12","","32",""
"2014-06-23","2014","06","23","‡","24.7","","13.5","","19.1","","0.0","","1.1","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-06-24","2014","06","24","‡","19.3","","13.0","","16.2","","1.8","","0.0","","31.0","","0.0","","31.0","","","","6","","32",""
"2014-06-25","2014","06","25","‡","17.7","","9.3","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","","","8","","37",""
"2014-06-26","2014","06","26","‡","25.7","","6.9","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-06-27","2014","06","27","‡","26.7","","5.8","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","12","","33",""
"2014-06-28","2014","06","28","‡","28.8","","14.5","","21.7","","0.0","","3.7","","0.0","","0.0","","0.0","","","","11","","37",""
"2014-06-29","2014","06","29","‡","26.9","","16.4","","21.7","","0.0","","3.7","","18.0","","0.0","","18.0","","","","20","","44",""
"2014-06-30","2014","06","30","‡","26.7","","15.4","","21.1","","0.0","","3.1","","3.5","","0.0","","3.5","","","","20","","41",""
"2014-07-01","2014","07","01","‡","23.1","","15.5","","19.3","","0.0","","1.3","","7.3","","0.0","","7.3","","","","20","","41",""
"2014-07-02","2014","07","02","‡","16.4","","8.4","","12.4","","5.6","","0.0","","0.0","","0.0","","0.0","","","","29","","43",""
"2014-07-03","2014","07","03","‡","17.8","","5.0","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","","","29","","37",""
