"Station Name","SAULT STE MARIE A"
"Province","ONTARIO"
"Latitude","46.49"
"Longitude","-84.51"
"Elevation","192.00"
"Climate Identifier","6057591"
"WMO Identifier","71260"
"TC Identifier","YAM"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2015-01-14","2015","01","14","‡","-6.5","","-11.8","","-9.2","","27.2","","0.0","","0.0","","0.2","","0.2","","7","","","","<31",""
"2015-01-15","2015","01","15","‡","-1.3","","-9.6","","-5.5","","23.5","","0.0","","0.0","","4.6","","2.4","","6","","32","","67",""
"2015-01-16","2015","01","16","‡","-9.6","","-22.5","","-16.1","","34.1","","0.0","","0.0","T","0.0","","0.0","T","8","","1","","43",""
"2015-01-17","2015","01","17","‡","-1.3","","-17.6","","-9.5","","27.5","","0.0","","0.0","","1.2","","0.8","","8","","10","","48",""
"2015-01-18","2015","01","18","‡","","M","-4.5","E","","M","","M","","M","","M","","","","M","8","","","M","","M"
"2015-01-19","2015","01","19","‡","-9.4","","-22.8","","-16.1","","34.1","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"2015-01-20","2015","01","20","‡","-9.7","","-26.2","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"2015-01-21","2015","01","21","‡","-8.1","","-24.0","","-16.1","","34.1","","0.0","","0.0","T","0.0","","0.0","T","8","","","","<31",""
"2015-01-22","2015","01","22","‡","-2.2","","-14.6","","-8.4","","26.4","","0.0","","0.0","","2.4","","1.2","","10","","21","","37",""
"2015-01-23","2015","01","23","‡","-0.4","","-2.5","","-1.5","","19.5","","0.0","","0.0","","12.3","","10.2","","10","","23","","61",""
"2015-01-24","2015","01","24","‡","0.9","","-15.5","","-7.3","","25.3","","0.0","","0.0","","0.8","","0.4","","12","","","M","","M"
"2015-01-25","2015","01","25","‡","-13.7","","-25.8","","-19.8","","37.8","","0.0","","0.0","","0.0","","0.0","","12","","","M","","M"
"2015-01-26","2015","01","26","‡","-9.6","","-24.6","","-17.1","","35.1","","0.0","","0.0","T","0.0","","0.0","T","12","","11","","33",""
"2015-01-27","2015","01","27","‡","-7.7","","-22.1","","-14.9","","32.9","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"2015-01-28","2015","01","28","‡","-3.9","","-22.5","","-13.2","","31.2","","0.0","","0.0","","0.0","T","0.0","T","13","","","","<31",""
"2015-01-29","2015","01","29","‡","-1.9","","-15.9","","-8.9","","26.9","","0.0","","0.0","","4.0","","3.2","","13","","31","","69",""
"2015-01-30","2015","01","30","‡","-10.6","","-23.2","","-16.9","","34.9","","0.0","","0.0","T","0.0","","0.0","T","13","","34","","33",""
"2015-01-31","2015","01","31","‡","-4.7","","-18.7","","-11.7","","29.7","","0.0","","0.0","","4.4","","1.4","","16","","31","","50",""
"2015-02-01","2015","02","01","‡","-18.2","","-24.6","","-21.4","","39.4","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"2015-02-02","2015","02","02","‡","-12.2","","-30.6","","-21.4","","39.4","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"2015-02-03","2015","02","03","‡","-6.0","","-12.8","","-9.4","","27.4","","0.0","","0.0","T","0.0","","0.0","T","15","","28","","41",""
"2015-02-04","2015","02","04","‡","-9.7","","-17.1","","-13.4","","31.4","","0.0","","2.6","","7.9","","7.0","","15","","31","","48",""
"2015-02-05","2015","02","05","‡","-8.0","","-31.0","","-19.5","","37.5","","0.0","","0.0","","2.4","","1.4","","17","","24","","46",""
"2015-02-06","2015","02","06","‡","-8.0","","-10.8","","-9.4","","27.4","","0.0","","0.0","","6.6","","3.5","","18","","25","","37",""
"2015-02-07","2015","02","07","‡","-8.9","","-12.8","","-10.9","","28.9","","0.0","","","M","12.7","","","M","23","","10","","39",""
"2015-02-08","2015","02","08","‡","-8.9","","-17.2","","-13.1","","31.1","","0.0","","0.0","","2.0","","0.9","","26","","7","","37",""
"2015-02-09","2015","02","09","‡","-12.4","","-25.9","","-19.2","","37.2","","0.0","","0.0","T","0.0","","0.0","T","25","","","","<31",""
"2015-02-10","2015","02","10","‡","-5.6","","-21.7","","-13.7","","31.7","","0.0","","0.0","","0.0","","0.0","","24","","11","","33",""
"2015-02-11","2015","02","11","‡","-3.3","","-17.1","","-10.2","","28.2","","0.0","","0.0","","13.7","","9.2","","27","","29","","63",""
"2015-02-12","2015","02","12","‡","-17.1","","-28.5","","-22.8","","40.8","","0.0","","0.0","T","0.0","","0.0","T","29","","33","","43",""
"2015-02-13","2015","02","13","‡","-8.9","","-28.4","","-18.7","","36.7","","0.0","","0.0","","7.4","","6.2","","24","","31","","44",""
"2015-02-14","2015","02","14","‡","-13.3","","-26.6","","-20.0","","38.0","","0.0","","0.0","","1.3","","0.7","","25","","32","","54",""
"2015-02-15","2015","02","15","‡","-21.2","","-33.9","","-27.6","","45.6","","0.0","","0.0","","0.0","","0.0","","23","","27","","33",""
"2015-02-16","2015","02","16","‡","-11.7","","-30.3","","-21.0","","39.0","","0.0","","0.0","","0.4","","0.2","","22","","","","<31",""
"2015-02-17","2015","02","17","‡","-11.5","","-21.9","","-16.7","","34.7","","0.0","","0.0","","1.8","","0.8","","22","","","","<31",""
"2015-02-18","2015","02","18","‡","-15.0","","-25.6","","-20.3","","38.3","","0.0","","0.0","","1.0","","0.4","","21","","31","","48",""
"2015-02-19","2015","02","19","‡","-21.8","","-34.2","","-28.0","","46.0","","0.0","","0.0","","0.0","","0.0","","21","","32","","46",""
"2015-02-20","2015","02","20","‡","-11.3","","-35.7","","-23.5","","41.5","","0.0","","0.0","","2.4","","1.6","","21","","15","","39",""
"2015-02-21","2015","02","21","‡","-6.9","","-17.5","","-12.2","","30.2","","0.0","","0.0","","1.2","","0.8","","22","","30","","37",""
"2015-02-22","2015","02","22","‡","-16.1","","-26.5","","-21.3","","39.3","","0.0","","0.0","T","0.0","","0.0","T","23","","30","","61",""
"2015-02-23","2015","02","23","‡","-12.4","","-34.5","","-23.5","","41.5","","0.0","","0.0","T","0.0","","0.0","T","20","","22","","35",""
"2015-02-24","2015","02","24","‡","-6.1","","-17.2","","-11.7","","29.7","","0.0","","0.0","","8.4","","3.2","","19","","29","","65",""
"2015-02-25","2015","02","25","‡","-16.6","","-28.3","","-22.5","","40.5","","0.0","","0.0","T","0.0","","0.0","T","23","","31","","39",""
"2015-02-26","2015","02","26","‡","-16.1","","-32.0","","-24.1","","42.1","","0.0","","0.0","","0.4","","0.2","","23","","31","","41",""
"2015-02-27","2015","02","27","‡","-9.5","","-28.7","","-19.1","","37.1","","0.0","","0.0","","1.4","","0.8","","22","","","","<31",""
"2015-02-28","2015","02","28","‡","-4.9","","-28.3","","-16.6","","34.6","","0.0","","0.0","","0.0","","0.0","","19","","","","<31",""
"2015-03-01","2015","03","01","‡","-3.5","","-19.7","","-11.6","","29.6","","0.0","","0.0","","1.8","","0.9","","20","","23","","32",""
"2015-03-02","2015","03","02","‡","-6.9","","-21.9","","-14.4","","32.4","","0.0","","0.0","","0.0","","0.0","","21","","32","","50",""
"2015-03-03","2015","03","03","‡","-3.9","","-21.8","","-12.9","","30.9","","0.0","","0.2","","10.0","","7.2","","21","","30","","57",""
"2015-03-04","2015","03","04","‡","-7.1","","-21.5","","-14.3","","32.3","","0.0","","","M","","M","","M","26","","","","<31",""
"2015-03-05","2015","03","05","‡","-11.5","","-31.9","","-21.7","","39.7","","0.0","","0.0","T","0.0","","0.0","T","22","","","","<31",""
"2015-03-06","2015","03","06","‡","-3.3","","-28.2","","-15.8","","33.8","","0.0","","0.0","T","0.0","","0.0","T","22","","20","","50",""
"2015-03-07","2015","03","07","‡","-0.5","","-17.6","","-9.1","","27.1","","0.0","","0.0","","0.8","","0.5","","21","","28","","41",""
"2015-03-08","2015","03","08","‡","-4.4","","-16.8","","-10.6","","28.6","","0.0","","0.0","","2.8","","1.9","","21","","28","","35",""
"2015-03-09","2015","03","09","‡","4.7","","-17.7","","-6.5","","24.5","","0.0","","0.0","","0.0","","0.0","","23","","22","","35",""
"2015-03-10","2015","03","10","‡","8.0","","-0.6","","3.7","","14.3","","0.0","","0.0","","0.0","","0.0","","23","","29","","48",""
"2015-03-11","2015","03","11","‡","3.2","","-6.2","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","17","","31","","56",""
"2015-03-12","2015","03","12","‡","1.5","","-9.0","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","11","","9","","41",""
"2015-03-13","2015","03","13","‡","1.3","","-3.0","","-0.9","","18.9","","0.0","","2.6","","0.2","","2.6","","10","","10","","39",""
"2015-03-14","2015","03","14","‡","1.3","","-0.5","","0.4","","17.6","","0.0","","0.0","","1.1","","0.6","","10","","32","","61",""
"2015-03-15","2015","03","15","‡","5.3","","-4.1","","0.6","","17.4","","0.0","","0.0","","0.0","","0.0","","10","","32","","32",""
"2015-03-16","2015","03","16","‡","5.7","","-0.8","","2.5","","15.5","","0.0","","1.6","","0.2","","1.8","","10","","33","","52",""
"2015-03-17","2015","03","17","‡","0.2","","-11.9","","-5.9","","23.9","","0.0","","0.0","T","0.0","","0.0","T","5","","30","","65",""
"2015-03-18","2015","03","18","‡","-3.2","","-14.1","","-8.7","","26.7","","0.0","","0.0","","0.0","","0.0","","5","","32","","46",""
"2015-03-19","2015","03","19","‡","2.5","","-16.5","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"2015-03-20","2015","03","20","‡","3.0","","-3.9","","-0.5","","18.5","","0.0","","0.2","","1.2","","0.8","","4","","","","<31",""
"2015-03-21","2015","03","21","‡","0.4","","-17.3","","-8.5","","26.5","","0.0","","0.0","","5.0","","3.0","","10","","31","","61",""
"2015-03-22","2015","03","22","‡","-6.5","","-21.6","","-14.1","","32.1","","0.0","","0.0","","0.0","","0.0","","5","","31","","52",""
"2015-03-23","2015","03","23","‡","-4.6","","-19.7","","-12.2","","30.2","","0.0","","0.0","","0.0","","0.0","","4","","","","<31",""
"2015-03-24","2015","03","24","‡","2.5","","-17.9","","-7.7","","25.7","","0.0","","0.0","","0.0","","0.0","","4","","","","<31",""
"2015-03-25","2015","03","25","‡","1.7","","-7.1","","-2.7","","20.7","","0.0","","0.1","","7.2","","6.3","","4","","9","","44",""
"2015-03-26","2015","03","26","‡","1.1","","-11.1","","-5.0","","23.0","","0.0","","0.0","","2.6","","2.1","","7","","28","","57",""
"2015-03-27","2015","03","27","‡","-10.5","","-18.8","","-14.7","","32.7","","0.0","","0.0","","0.0","","0.0","","5","","30","","44",""
"2015-03-28","2015","03","28","‡","-1.3","","-18.6","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"2015-03-29","2015","03","29","‡","3.7","","-13.4","","-4.9","","22.9","","0.0","","0.0","","7.0","","5.9","","5","","31","","56",""
"2015-03-30","2015","03","30","‡","0.7","","-11.1","","-5.2","","23.2","","0.0","","0.0","T","0.0","","0.0","T","11","","31","","59",""
"2015-03-31","2015","03","31","‡","2.2","","-13.3","","-5.6","","23.6","","0.0","","0.0","","0.6","","0.4","","6","","","","<31",""
"2015-04-01","2015","04","01","‡","7.3","","-3.6","","1.9","","16.1","","0.0","","4.6","","0.2","","4.8","","5","","11","","39",""
"2015-04-02","2015","04","02","‡","8.6","","0.8","","4.7","","13.3","","0.0","","2.0","","0.0","","2.0","","4","","27","","39",""
"2015-04-03","2015","04","03","‡","4.7","","-7.9","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","2","","30","","56",""
"2015-04-04","2015","04","04","‡","-0.4","","-11.9","","-6.2","","24.2","","0.0","","0.0","T","0.0","","0.0","T","2","","31","","54",""
"2015-04-05","2015","04","05","‡","-3.0","","-9.8","","-6.4","","24.4","","0.0","","0.0","","0.0","","0.0","","1","","32","","32",""
"2015-04-06","2015","04","06","‡","1.7","","-8.6","","-3.5","","21.5","","0.0","","0.0","T","0.0","","0.0","T","1","","","","<31",""
"2015-04-07","2015","04","07","‡","6.7","","-6.8","","-0.1","","18.1","","0.0","","0.0","","0.0","","0.0","","1","","","","<31",""
"2015-04-08","2015","04","08","‡","3.9","","-0.3","","1.8","","16.2","","0.0","","0.0","","0.8","","0.3","","1","","15","","46",""
"2015-04-09","2015","04","09","‡","2.4","","-0.2","","1.1","","16.9","","0.0","","7.0","","0.0","","7.0","","1","","11","","44",""
"2015-04-10","2015","04","10","‡","2.5","","0.4","","1.5","","16.5","","0.0","","3.7","","3.6","","7.3","","1","","32","","67",""
"2015-04-11","2015","04","11","‡","10.0","","-2.3","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","1","","","","<31",""
"2015-04-12","2015","04","12","‡","17.2","","-2.2","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","1","","20","","33",""
"2015-04-13","2015","04","13","‡","8.4","","0.4","","4.4","","13.6","","0.0","","7.2","","0.0","","7.2","","1","","28","","57",""
"2015-04-14","2015","04","14","‡","13.0","","-2.0","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","1","","31","","43",""
"2015-04-15","2015","04","15","‡","14.1","","-4.3","","4.9","","13.1","","0.0","","0.0","","0.0","","0.0","","1","","","","<31",""
"2015-04-16","2015","04","16","‡","13.8","","-1.5","","6.2","","11.8","","0.0","","0.0","","0.0","","0.0","","1","","","","<31",""
"2015-04-17","2015","04","17","‡","12.1","","-1.9","","5.1","","12.9","","0.0","","","M","0.0","","","M","","","28","","33",""
"2015-04-18","2015","04","18","‡","8.6","","-1.6","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","1","","29","","39",""
"2015-04-19","2015","04","19","‡","10.3","","1.7","","6.0","","12.0","","0.0","","0.2","","0.0","","0.2","","1","","9","","59",""
"2015-04-20","2015","04","20","‡","8.3","","1.6","","5.0","","13.0","","0.0","","13.1","","0.2","","13.3","","1","","9","","43",""
"2015-04-21","2015","04","21","‡","5.8","","-0.7","","2.6","","15.4","","0.0","","","M","0.0","","","M","1","","22","","33",""
"2015-04-22","2015","04","22","‡","0.6","","-3.6","","-1.5","","19.5","","0.0","","0.0","","1.9","","1.6","","0","","30","","50",""
"2015-04-23","2015","04","23","‡","2.0","","-4.2","","-1.1","","19.1","","0.0","","0.0","","0.4","","0.2","","1","","32","","56",""
"2015-04-24","2015","04","24","‡","2.5","","-6.7","","-2.1","","20.1","","0.0","","0.0","","0.0","","0.0","","1","","29","","48",""
"2015-04-25","2015","04","25","‡","8.7","","-6.0","","1.4","","16.6","","0.0","","0.0","","0.0","","0.0","","1","","33","","39",""
"2015-04-26","2015","04","26","‡","6.2","","-3.2","","1.5","","16.5","","0.0","","0.0","T","0.0","","0.0","T","1","","30","","43",""
"2015-04-27","2015","04","27","‡","9.6","","-0.8","","4.4","","13.6","","0.0","","0.0","","0.0","","0.0","","1","","33","","43",""
"2015-04-28","2015","04","28","‡","10.9","","0.4","","5.7","","12.3","","0.0","","0.0","","0.0","","0.0","","1","","29","","35",""
"2015-04-29","2015","04","29","‡","8.2","","0.4","","4.3","","13.7","","0.0","","0.0","T","0.0","","0.0","T","1","","29","","44",""
"2015-04-30","2015","04","30","‡","9.5","","0.8","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","","","30","","43",""
"2015-05-01","2015","05","01","‡","19.4","","-0.8","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","","","29","","32",""
"2015-05-02","2015","05","02","‡","21.2","","4.0","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","","","21","","33",""
"2015-05-03","2015","05","03","‡","24.0","","5.7","","14.9","","3.1","","0.0","","1.8","","0.0","","1.8","","","","19","","48",""
"2015-05-04","2015","05","04","‡","13.9","","1.0","","7.5","","10.5","","0.0","","3.9","","0.0","","3.9","","","","31","","54",""
"2015-05-05","2015","05","05","‡","19.2","","1.2","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2015-05-06","2015","05","06","‡","21.8","","-0.4","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","","","13","","33",""
"2015-05-07","2015","05","07","‡","28.6","","9.0","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","","","20","","37",""
"2015-05-08","2015","05","08","‡","24.6","","5.6","","15.1","","2.9","","0.0","","0.0","","0.0","","0.0","","","","29","","41",""
"2015-05-09","2015","05","09","‡","9.5","","2.7","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","","","29","","41",""
"2015-05-10","2015","05","10","‡","15.4","","3.0","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","","","7","","33",""
"2015-05-11","2015","05","11","‡","10.9","","8.2","","9.6","","8.4","","0.0","","14.0","","0.0","","14.0","","","","9","","44",""
"2015-05-12","2015","05","12","‡","9.6","","2.6","","6.1","","11.9","","0.0","","2.9","","0.0","","2.9","","","","28","","46",""
"2015-05-13","2015","05","13","‡","10.9","","-0.8","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","","","29","","46",""
"2015-05-14","2015","05","14","‡","19.1","","-1.6","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2015-05-15","2015","05","15","‡","10.9","","7.2","","9.1","","8.9","","0.0","","1.2","","0.0","","1.2","","","","9","","33",""
"2015-05-16","2015","05","16","‡","15.5","","4.2","","9.9","","8.1","","0.0","","0.4","","0.0","","0.4","","","","","","<31",""
"2015-05-17","2015","05","17","‡","19.8","","8.1","","14.0","","4.0","","0.0","","7.6","","0.0","","7.6","","","","10","","44",""
"2015-05-18","2015","05","18","‡","22.5","","4.5","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","","","22","","54",""
"2015-05-19","2015","05","19","‡","4.9","","0.8","","2.9","","15.1","","0.0","","","M","0.0","","","M","","","31","","57",""
"2015-05-20","2015","05","20","‡","15.7","","-4.1","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","","","34","","37",""
"2015-05-21","2015","05","21","‡","12.4","","-1.0","","5.7","","12.3","","0.0","","0.0","T","0.0","","0.0","T","","","31","","59",""
"2015-05-22","2015","05","22","‡","7.1","","-4.2","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","","","30","","41",""
"2015-05-23","2015","05","23","‡","21.9","","-5.0","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","","","24","","50",""
"2015-05-24","2015","05","24","‡","25.8","","2.0","","13.9","","4.1","","0.0","","0.4","","0.0","","0.4","","","","22","","37",""
"2015-05-25","2015","05","25","‡","15.7","","11.5","","13.6","","4.4","","0.0","","19.2","","0.0","","19.2","","","","21","","32",""
"2015-05-26","2015","05","26","‡","23.8","","12.8","","18.3","","0.0","","0.3","","2.9","","0.0","","2.9","","","","23","","41",""
"2015-05-27","2015","05","27","‡","16.5","","5.3","","10.9","","7.1","","0.0","","3.9","","0.0","","3.9","","","","32","","48",""
"2015-05-28","2015","05","28","‡","24.6","","6.8","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","14","","33",""
"2015-05-29","2015","05","29","‡","21.1","","10.5","","15.8","","2.2","","0.0","","3.8","","0.0","","3.8","","","","29","","32",""
"2015-05-30","2015","05","30","‡","13.1","","0.2","","6.7","","11.3","","0.0","","0.8","","0.0","","0.8","","","","32","","57",""
"2015-05-31","2015","05","31","‡","12.6","","0.1","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","","","29","","37",""
"2015-06-01","2015","06","01","‡","19.0","","0.2","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2015-06-02","2015","06","02","‡","22.1","","-0.4","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2015-06-03","2015","06","03","‡","23.5","","3.6","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","","","13","","33",""
"2015-06-04","2015","06","04","‡","18.6","","8.2","","13.4","","4.6","","0.0","","2.4","","0.0","","2.4","","","","7","","32",""
"2015-06-05","2015","06","05","‡","19.5","","3.4","","11.5","","6.5","","0.0","","0.4","","0.0","","0.4","","","","32","","44",""
"2015-06-06","2015","06","06","‡","18.9","","0.8","","9.9","","8.1","","0.0","","0.0","","0.0","","0.0","","","","14","","32",""
"2015-06-07","2015","06","07","‡","11.6","","8.1","","9.9","","8.1","","0.0","","24.3","","0.0","","24.3","","","","13","","33",""
"2015-06-08","2015","06","08","‡","19.7","","5.2","","12.5","","5.5","","0.0","","0.2","","0.0","","0.2","","","","31","","32",""
"2015-06-09","2015","06","09","‡","21.5","","4.8","","13.2","","4.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2015-06-10","2015","06","10","‡","14.9","","7.1","","11.0","","7.0","","0.0","","4.0","","0.0","","4.0","","","","32","","41",""
"2015-06-11","2015","06","11","‡","15.0","","6.6","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2015-06-12","2015","06","12","‡","19.3","","7.6","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","","","28","","32",""
"2015-06-13","2015","06","13","‡","24.6","","5.8","","15.2","","2.8","","0.0","","11.4","","0.0","","11.4","","","","14","","37",""
"2015-06-14","2015","06","14","‡","19.7","","12.5","","16.1","","1.9","","0.0","","2.8","","0.0","","2.8","","","","","","<31",""
"2015-06-15","2015","06","15","‡","23.7","","8.2","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2015-06-16","2015","06","16","‡","16.7","","6.2","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","","","32","","43",""
"2015-06-17","2015","06","17","‡","23.4","","7.4","","15.4","","2.6","","0.0","","0.4","","0.0","","0.4","","","","","","<31",""
"2015-06-18","2015","06","18","‡","15.7","","6.5","","11.1","","6.9","","0.0","","8.4","","0.0","","8.4","","","","29","","50",""
"2015-06-19","2015","06","19","‡","20.8","","2.9","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2015-06-20","2015","06","20","‡","22.8","","7.1","","15.0","","3.0","","0.0","","1.2","","0.0","","1.2","","","","18","","32",""
"2015-06-21","2015","06","21","‡","16.9","","8.9","","12.9","","5.1","","0.0","","0.2","","0.0","","0.2","","","","","","<31",""
"2015-06-22","2015","06","22","‡","21.2","","8.4","","14.8","","3.2","","0.0","","1.4","","0.0","","1.4","","","","11","","37",""
"2015-06-23","2015","06","23","‡","15.3","","4.6","","10.0","","8.0","","0.0","","0.7","","0.0","","0.7","","","","32","","48",""
"2015-06-24","2015","06","24","‡","20.1","","4.2","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2015-06-25","2015","06","25","‡","23.3","","8.7","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2015-06-26","2015","06","26","‡","23.7","","7.3","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2015-06-27","2015","06","27","‡","22.2","","5.7","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","","","31","","32",""
"2015-06-28","2015","06","28","‡","27.4","","9.4","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","","","<31",""
"2015-06-29","2015","06","29","‡","27.0","","8.1","","17.6","","0.4","","0.0","","0.0","","0.0","","0.0","","","","19","","33",""
"2015-06-30","2015","06","30","‡","20.6","","9.7","","15.2","","2.8","","0.0","","","M","0.0","","","M","","","","","<31",""
"2015-07-01","2015","07","01","‡","15.4","","8.3","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","","","31","","43",""
"2015-07-02","2015","07","02","‡","21.7","","3.5","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2015-07-03","2015","07","03","‡","23.5","","9.1","","16.3","","1.7","","0.0","","","M","0.0","","","M","","","21","","35",""
"2015-07-04","2015","07","04","‡","18.5","","7.7","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","29","","32",""
